CHR	TSS	Gene-Symbol	Category	Strand	TS_ID
chr11	43333539	API5	WGS	1	API5
chr11	43380491	TTC17	WGS	1	TTC17
chr11	43702259	HSD17B12	WGS	1	HSD17B12
chr11	43902389	ALKBH3	WGS	1	ALKBH3
chr11	43946892	C11orf96	WGS	1	C11orf96
chr11	44069531	ACCSL	WGS	1	ACCSL
chr11	44087818	ACCS	WGS	1	ACCS
chr11	44117747	EXT2	WGS	1	EXT2
chr11	44331716	ALX4	WGS	-1	ALX4
chr11	44587141	CD82	WGS	1	CD82
chr11	44785976	TSPAN18	WGS	1	TSPAN18
chr11	44971711	TP53I11	WGS	-1	TP53I11
chr11	45168894	PRDM11	WGS	1	PRDM11
chr11	45307870	SYT13	WGS	-1	SYT13
chr11	45687172	CHST1	WGS	-1	CHST1
chr11	45792983	CTD-2210P24.4	WGS	1	CTD-2210P24.4
chr11	45825957	SLC35C1	WGS	1	SLC35C1
chr11	45868957	CRY2	WGS	1	CRY2
chr11	45907202	MAPK8IP1	WGS	1	MAPK8IP1
chr11	45928833	C11orf94	WGS	-1	C11orf94
chr11	45939380	PEX16	WGS	-1	PEX16
chr11	45943196	GYLTL1B	WGS	1	GYLTL1B
chr11	46142561	PHF21A	WGS	-1	PHF21A
chr11	46299212	CREB3L1	WGS	1	CREB3L1
chr11	46383145	DGKZ	WGS	1	DGKZ
chr11	46402306	MDK	WGS	1	MDK
chr11	46408107	CHRM4	WGS	-1	CHRM4
chr11	46612914	AMBRA1	WGS	-1	AMBRA1
chr11	46638777	HARBI1	WGS	-1	HARBI1
chr11	46639150	ATG13	WGS	1	ATG13
chr11	46722149	ARHGAP1	WGS	-1	ARHGAP1
chr11	46722368	ZNF408	WGS	1	ZNF408
chr11	46740730	F2	WGS	1	F2
chr11	46867780	CKAP5	WGS	-1	CKAP5
chr11	46940173	LRP4	WGS	-1	LRP4
chr11	46958329	C11orf49	WGS	1	C11orf49
chr11	47198633	ARFGAP2	WGS	-1	ARFGAP2
chr11	47207432	PACSIN3	WGS	-1	PACSIN3
chr11	47236493	DDB2	WGS	1	DDB2
chr11	47270457	ACP2	WGS	-1	ACP2
chr11	47279530	NR1H3	WGS	1	NR1H3
chr11	47291225	MADD	WGS	1	MADD
chr11	47374253	MYBPC3	WGS	-1	MYBPC3
chr11	47399942	SPI1	WGS	-1	SPI1
chr11	47430180	SLC39A13	WGS	1	SLC39A13
chr11	47447988	PSMC3	WGS	-1	PSMC3
chr11	47470730	RAPSN	WGS	-1	RAPSN
chr11	47545540	CELF1	WGS	-1	CELF1
chr11	47600562	NDUFS3	WGS	1	NDUFS3
chr11	47587153	PTPMT1	WGS	1	PTPMT1
chr11	47600567	KBTBD4	WGS	-1	KBTBD4
chr11	47599277	KBTBD4	WGS	1	KBTBD4
chr11	47608198	FAM180B	WGS	1	FAM180B
chr11	47616211	C1QTNF4	WGS	-1	C1QTNF4
chr11	47664175	MTCH2	WGS	-1	MTCH2
chr11	47736912	AGBL2	WGS	-1	AGBL2
chr11	47788853	FNBP4	WGS	-1	FNBP4
chr11	47870019	NUP160	WGS	-1	NUP160
chr11	48002113	PTPRJ	WGS	1	PTPRJ
chr11	48238344	OR4B1	negativeControl	1	OR4B1
chr11	48266608	OR4X2	negativeControl	1	OR4X2
chr11	48285413	OR4X1	negativeControl	1	OR4X1
chr11	48327775	OR4S1	negativeControl	1	OR4S1
chr11	48346472	OR4C3	WGS	1	OR4C3
chr11	48388017	OR4C5	WGS	-1	OR4C5
chr11	48510269	OR4A47	negativeControl	1	OR4A47
chr11	49050504	TRIM49B	WGS	1	TRIM49B
chr11	49080664	TRIM64C	negativeControl	-1	TRIM64C
chr11	49230222	FOLH1	WGS	-1	FOLH1
chr11	49973943	OR4C13	negativeControl	1	OR4C13
chr11	50004071	OR4C12	negativeControl	-1	OR4C12
chr11	51412448	OR4A5	negativeControl	-1	OR4A5
chr11	51515282	OR4C46	negativeControl	1	OR4C46
chr11	55029658	TRIM48	WGS	1	TRIM48
chr11	55110627	OR4A16	WGS	1	OR4A16
chr11	55135360	OR4A15	negativeControl	1	OR4A15
chr11	55321783	OR4C15	negativeControl	1	OR4C15
chr11	55339604	OR4C16	negativeControl	1	OR4C16
chr11	55371874	OR4C11	negativeControl	-1	OR4C11
chr11	55405834	OR4P4	negativeControl	1	OR4P4
chr11	55418380	OR4S2	negativeControl	1	OR4S2
chr11	55432614	OR4C6	negativeControl	1	OR4C6
chr11	55540914	OR5D13	negativeControl	1	OR5D13
chr11	55563032	OR5D14	negativeControl	1	OR5D14
chr11	55578854	OR5L1	negativeControl	1	OR5L1
chr11	55587086	OR5D18	WGS	1	OR5D18
chr11	55594695	OR5L2	negativeControl	1	OR5L2
chr11	55606228	OR5D16	negativeControl	1	OR5D16
chr11	55650773	TRIM51	WGS	1	TRIM51
chr11	55682058	OR5W2	negativeControl	-1	OR5W2
chr11	55703876	OR5I1	negativeControl	-1	OR5I1
chr11	55735990	OR10AG1	negativeControl	-1	OR10AG1
chr11	55762101	OR5F1	negativeControl	-1	OR5F1
chr11	55797895	OR5AS1	negativeControl	1	OR5AS1
chr11	55860753	OR8I2	negativeControl	1	OR8I2
chr11	55872519	OR8H2	negativeControl	1	OR8H2
chr11	55889849	OR8H3	negativeControl	1	OR8H3
chr11	55905194	OR8J3	negativeControl	-1	OR8J3
chr11	55927793	OR8K5	negativeControl	-1	OR8K5
chr11	55944094	OR5J2	negativeControl	1	OR5J2
chr11	56000737	OR5T2	negativeControl	-1	OR5T2
chr11	56019676	OR5T3	negativeControl	1	OR5T3
chr11	56043029	OR5T1	negativeControl	1	OR5T1
chr11	56058566	OR8H1	negativeControl	-1	OR8H1
chr11	56085783	OR8K3	negativeControl	1	OR8K3
chr11	56113421	OR8K1	negativeControl	1	OR8K1
chr11	56127691	OR8J1	negativeControl	1	OR8J1
chr11	56143100	OR8U1	negativeControl	1	OR8U1
chr11	56185708	OR5R1	negativeControl	-1	OR5R1
chr11	56230877	OR5M9	negativeControl	-1	OR5M9
chr11	56238014	OR5M3	negativeControl	-1	OR5M3
chr11	56258871	OR5M8	WGS	-1	OR5M8
chr11	56310757	OR5M11	WGS	-1	OR5M11
chr11	56345263	OR5M10	negativeControl	-1	OR5M10
chr11	56380978	OR5M1	negativeControl	-1	OR5M1
chr11	56409915	OR5AP2	negativeControl	-1	OR5AP2
chr11	56431138	OR5AR1	negativeControl	1	OR5AR1
chr11	56467864	OR9G1	negativeControl	1	OR9G1
chr11	56511287	OR9G4	WGS	-1	OR9G4
chr11	56756347	OR5AK2	WGS	1	OR5AK2
chr11	56949221	LRRC55	WGS	1	LRRC55
chr11	57004675	APLNR	WGS	-1	APLNR
chr11	57089671	TNKS1BP1	WGS	-1	TNKS1BP1
chr11	57103351	SSRP1	WGS	-1	SSRP1
chr11	57105991	P2RX3	WGS	1	P2RX3
chr11	57148623	PRG3	WGS	-1	PRG3
chr11	57158130	PRG2	WGS	-1	PRG2
chr11	57177586	RP11-872D17.8	WGS	-1	RP11-872D17.8
chr11	57194418	SLC43A3	WGS	-1	SLC43A3
chr11	57228022	RTN4RL2	WGS	1	RTN4RL2
chr11	57283259	SLC43A1	WGS	-1	SLC43A1
chr11	57298238	TIMM10	WGS	-1	TIMM10
chr11	57308979	SMTNL1	WGS	1	SMTNL1
chr11	57335280	UBE2L6	WGS	-1	UBE2L6
chr11	57364991	SERPING1	WGS	1	SERPING1
chr11	57417417	YPEL4	WGS	-1	YPEL4
chr11	57424630	CLP1	WGS	1	CLP1
chr11	57435368	ZDHHC5	WGS	1	ZDHHC5
chr11	57479673	MED19	WGS	-1	MED19
chr11	57480079	TMX2	WGS	1	TMX2
chr11	57509044	C11orf31	WGS	1	C11orf31
chr11	57519253	BTBD18	WGS	-1	BTBD18
chr11	57529269	CTNND1	WGS	1	CTNND1
chr11	57791353	OR9Q1	negativeControl	1	OR9Q1
chr11	57798402	OR6Q1	negativeControl	1	OR6Q1
chr11	57886916	OR9I1	negativeControl	-1	OR9I1
chr11	57957906	OR9Q2	WGS	1	OR9Q2
chr11	57971653	OR1S2	negativeControl	-1	OR1S2
chr11	57982217	OR1S1	negativeControl	1	OR1S1
chr11	57996390	OR10Q1	WGS	-1	OR10Q1
chr11	58035732	OR10W1	negativeControl	-1	OR10W1
chr11	58126542	OR5B17	negativeControl	-1	OR5B17
chr11	58170882	OR5B3	negativeControl	-1	OR5B3
chr11	58190786	OR5B2	WGS	-1	OR5B2
chr11	58207646	OR5B12	WGS	-1	OR5B12
chr11	58275578	OR5B21	WGS	-1	OR5B21
chr11	58345639	LPXN	WGS	-1	LPXN
chr11	58346584	ZFP91	WGS	1	ZFP91
chr11	58378759	AP001350.1	WGS	-1	AP001350.1
chr11	58390146	CNTF	WGS	1	CNTF
chr11	58499434	GLYAT	WGS	-1	GLYAT
chr11	58612257	GLYATL2	WGS	-1	GLYATL2
chr11	58710722	GLYATL1	WGS	1	GLYATL1
chr11	58672897	AP001652.1	WGS	1	AP001652.1
chr11	58874710	FAM111B	WGS	1	FAM111B
chr11	58910221	FAM111A	WGS	1	FAM111A
chr11	58939965	DTX4	WGS	1	DTX4
chr11	58980424	MPEG1	WGS	-1	MPEG1
chr11	59131885	OR5AN1	negativeControl	1	OR5AN1
chr11	59190449	OR5A2	negativeControl	-1	OR5A2
chr11	59210617	OR5A1	WGS	1	OR5A1
chr11	59224411	OR4D6	WGS	1	OR4D6
chr11	59244846	OR4D10	negativeControl	1	OR4D10
chr11	59271049	OR4D11	negativeControl	1	OR4D11
chr11	59282386	OR4D9	negativeControl	1	OR4D9
chr11	59383617	OSBP	WGS	-1	OSBP
chr11	59436453	PATL1	WGS	-1	PATL1
chr11	59481337	OR10V1	negativeControl	-1	OR10V1
chr11	59522532	STX3	WGS	1	STX3
chr11	59578345	MRPL16	WGS	-1	MRPL16
chr11	59612974	GIF	WGS	-1	GIF
chr11	59634048	TCN1	WGS	-1	TCN1
chr11	59705928	OOSP1	WGS	1	OOSP1
chr11	59807748	OOSP2	WGS	1	OOSP2
chr11	59824156	MS4A3	WGS	1	MS4A3
chr11	59856137	MS4A2	WGS	1	MS4A2
chr11	59950696	MS4A6A	WGS	-1	MS4A6A
chr11	59997528	MS4A4E	WGS	-1	MS4A4E
chr11	60048059	MS4A4A	WGS	1	MS4A4A
chr11	60102304	MS4A6E	WGS	1	MS4A6E
chr11	60145955	MS4A7	WGS	1	MS4A7
chr11	60163961	MS4A14	WGS	1	MS4A14
chr11	60197062	MS4A5	WGS	1	MS4A5
chr11	60223320	MS4A1	WGS	1	MS4A1
chr11	60260251	MS4A12	WGS	1	MS4A12
chr11	60282886	MS4A13	WGS	1	MS4A13
chr11	60467047	MS4A8	WGS	1	MS4A8
chr11	60496789	MS4A18	WGS	1	MS4A18
chr11	60524481	MS4A15	WGS	1	MS4A15
chr11	60552821	MS4A10	WGS	1	MS4A10
chr11	60609544	CCDC86	WGS	1	CCDC86
chr11	60623444	PTGDR2	WGS	-1	PTGDR2
chr11	60635035	ZP1	WGS	1	ZP1
chr11	60674060	PRPF19	WGS	-1	PRPF19
chr11	60681346	TMEM109	WGS	1	TMEM109
chr11	60691953	TMEM132A	WGS	1	TMEM132A
chr11	60719257	SLC15A3	WGS	-1	SLC15A3
chr11	60739152	CD6	WGS	1	CD6
chr11	60869867	CD5	WGS	1	CD5
chr11	60929089	VPS37C	WGS	-1	VPS37C
chr11	60970852	PGA3	WGS	1	PGA3
chr11	60989688	PGA4	WGS	1	PGA4
chr11	61008514	PGA5	WGS	1	PGA5
chr11	61062896	VWCE	WGS	-1	VWCE
chr11	61100838	DDB1	WGS	-1	DDB1
chr11	61100682	DAK	WGS	1	DAK
chr11	61129755	CYB561A3	WGS	-1	CYB561A3
chr11	61129473	TMEM138	WGS	1	TMEM138
chr11	61159159	TMEM216	WGS	1	TMEM216
chr11	61197383	CPSF7	WGS	-1	CPSF7
chr11	61197528	RP11-286N22.8	WGS	1	RP11-286N22.8
chr11	61197545	SDHAF2	WGS	1	SDHAF2
chr11	61248592	PPP1R32	WGS	1	PPP1R32
chr11	61276272	LRRC10B	WGS	1	LRRC10B
chr11	61348298	SYT7	WGS	-1	SYT7
chr11	61447905	DAGLA	WGS	1	DAGLA
chr11	61520121	MYRF	WGS	1	MYRF
chr11	61560082	TMEM258	WGS	-1	TMEM258
chr11	61560109	FEN1	WGS	1	FEN1
chr11	61595233	FADS2	WGS	1	FADS2
chr11	61584634	FADS1	WGS	-1	FADS1
chr11	61659006	FADS3	WGS	-1	FADS3
chr11	61684997	RAB3IL1	WGS	-1	RAB3IL1
chr11	61717842	BEST1	WGS	1	BEST1
chr11	61735132	FTH1	WGS	-1	FTH1
chr11	61735453	AP003733.1	WGS	1	AP003733.1
chr11	61891445	INCENP	WGS	1	INCENP
chr11	61957688	SCGB1D1	WGS	1	SCGB1D1
chr11	61976140	SCGB2A1	WGS	1	SCGB2A1
chr11	62009682	SCGB1D2	WGS	1	SCGB1D2
chr11	62037627	SCGB2A2	WGS	1	SCGB2A2
chr11	62066536	SCGB1D4	WGS	-1	SCGB1D4
chr11	62104920	ASRGL1	WGS	1	ASRGL1
chr11	62186507	SCGB1A1	WGS	1	SCGB1A1
chr11	62314307	AHNAK	WGS	-1	AHNAK
chr11	62341445	EEF1G	WGS	-1	EEF1G
chr11	62359109	TUT1	WGS	-1	TUT1
chr11	62369312	MTA2	WGS	-1	MTA2
chr11	62380237	EML3	WGS	-1	EML3
chr11	62380213	ROM1	WGS	1	ROM1
chr11	62389647	B3GAT3	WGS	-1	B3GAT3
chr11	62414087	GANAB	WGS	-1	GANAB
chr11	62420774	INTS5	WGS	-1	INTS5
chr11	62432650	RP11-831H9.11	WGS	-1	RP11-831H9.11
chr11	62439012	C11orf48	WGS	-1	C11orf48
chr11	62432781	METTL12	WGS	1	METTL12
chr11	62437745	C11orf83	WGS	1	C11orf83
chr11	62446527	UBXN1	WGS	-1	UBXN1
chr11	62457371	LRRN4CL	WGS	-1	LRRN4CL
chr11	62477046	BSCL2	WGS	-1	BSCL2
chr11	62475130	GNG3	WGS	1	GNG3
chr11	62494821	HNRNPUL2	WGS	-1	HNRNPUL2
chr11	62496011	TTC9C	WGS	1	TTC9C
chr11	62521660	ZBTB3	WGS	-1	ZBTB3
chr11	62529016	POLR2G	WGS	1	POLR2G
chr11	62538775	TAF6L	WGS	1	TAF6L
chr11	62559493	TMEM223	WGS	-1	TMEM223
chr11	62554899	TMEM179B	WGS	1	TMEM179B
chr11	62573774	NXF1	WGS	-1	NXF1
chr11	62599560	STX5	WGS	-1	STX5
chr11	62609281	WDR74	WGS	-1	WDR74
chr11	62623583	SLC3A2	WGS	1	SLC3A2
chr11	62689153	CHRM1	WGS	-1	CHRM1
chr11	62752429	SLC22A6	WGS	-1	SLC22A6
chr11	62783311	SLC22A8	WGS	-1	SLC22A8
chr11	62911693	SLC22A24	WGS	-1	SLC22A24
chr11	63057636	SLC22A10	WGS	1	SLC22A10
chr11	62997124	SLC22A25	WGS	-1	SLC22A25
chr11	63137280	SLC22A9	WGS	1	SLC22A9
chr11	63258666	HRASLS5	WGS	-1	HRASLS5
chr11	63273835	LGALS12	WGS	1	LGALS12
chr11	63304293	RARRES3	WGS	1	RARRES3
chr11	63330855	HRASLS2	WGS	-1	HRASLS2
chr11	63381841	PLA2G16	WGS	-1	PLA2G16
chr11	63439084	ATL3	WGS	-1	ATL3
chr11	63448955	RTN3	WGS	1	RTN3
chr11	63580860	C11orf84	WGS	1	C11orf84
chr11	63606400	MARK2	WGS	1	MARK2
chr11	63684316	RCOR2	WGS	-1	RCOR2
chr11	63706468	NAA40	WGS	1	NAA40
chr11	63742079	COX8A	WGS	1	COX8A
chr11	63742092	AP000721.4	WGS	1	AP000721.4
chr11	63753885	OTUB1	WGS	1	OTUB1
chr11	63933533	MACROD1	WGS	-1	MACROD1
chr11	63870660	FLRT1	WGS	1	FLRT1
chr11	63953587	STIP1	WGS	1	STIP1
chr11	63974206	FERMT3	WGS	1	FERMT3
chr11	63993726	TRPT1	WGS	-1	TRPT1
chr11	63993762	NUDT22	WGS	1	NUDT22
chr11	63997750	DNAJC4	WGS	1	DNAJC4
chr11	64002010	VEGFB	WGS	1	VEGFB
chr11	64009220	FKBP2	WGS	1	FKBP2
chr11	64014413	PPP1R14B	WGS	-1	PPP1R14B
chr11	64019019	PLCB3	WGS	1	PLCB3
chr11	64052111	BAD	WGS	-1	BAD
chr11	64051811	GPR137	WGS	1	GPR137
chr11	64060131	KCNK4	WGS	1	KCNK4
chr11	64067863	TEX40	WGS	1	TEX40
chr11	64073699	ESRRA	WGS	1	ESRRA
chr11	64085556	TRMT112	WGS	-1	TRMT112
chr11	64085560	PRDX5	WGS	1	PRDX5
chr11	64107695	CCDC88B	WGS	1	CCDC88B
chr11	64126643	RPS6KA4	WGS	1	RPS6KA4
chr11	64216546	AP003774.4	WGS	1	AP003774.4
chr11	64323098	SLC22A11	WGS	1	SLC22A11
chr11	64358282	SLC22A12	WGS	1	SLC22A12
chr11	64490660	NRXN2	WGS	-1	NRXN2
chr11	64512928	RASGRP2	WGS	-1	RASGRP2
chr11	64527769	PYGM	WGS	-1	PYGM
chr11	64545941	SF1	WGS	-1	SF1
chr11	64570713	MAP4K2	WGS	-1	MAP4K2
chr11	64578766	MEN1	WGS	-1	MEN1
chr11	64612041	CDC42BPG	WGS	-1	CDC42BPG
chr11	64646191	EHD1	WGS	-1	EHD1
chr11	64684720	ATG2A	WGS	-1	ATG2A
chr11	64692143	PPP2R5B	WGS	1	PPP2R5B
chr11	64703360	GPHA2	WGS	-1	GPHA2
chr11	64739358	C11orf85	WGS	-1	C11orf85
chr11	64764517	BATF2	WGS	-1	BATF2
chr11	64781585	ARL2	WGS	1	ARL2
chr11	64794880	SNX15	WGS	1	SNX15
chr11	64808376	SAC3D1	WGS	1	SAC3D1
chr11	64826021	NAALADL1	WGS	-1	NAALADL1
chr11	64851623	CDCA5	WGS	-1	CDCA5
chr11	64851707	ZFPL1	WGS	1	ZFPL1
chr11	64856563	TMEM262	WGS	-1	TMEM262
chr11	64863631	VPS51	WGS	1	VPS51
chr11	64879326	TM7SF2	WGS	1	TM7SF2
chr11	64885170	ZNHIT2	WGS	-1	ZNHIT2
chr11	64889945	FAU	WGS	-1	FAU
chr11	64902004	SYVN1	WGS	-1	SYVN1
chr11	64889800	MRPL49	WGS	1	MRPL49
chr11	64937625	SPDYC	WGS	1	SPDYC
chr11	64949305	AP003068.23	WGS	-1	AP003068.23
chr11	64949933	CAPN1	WGS	1	CAPN1
chr11	65029233	POLA2	WGS	1	POLA2
chr11	65084691	CDC42EP2	WGS	1	CDC42EP2
chr11	65101225	DPF2	WGS	1	DPF2
chr11	65122238	TIGD3	WGS	1	TIGD3
chr11	65150142	SLC25A45	WGS	-1	SLC25A45
chr11	65154070	FRMD8	WGS	1	FRMD8
chr11	65222728	AP000769.1	WGS	1	AP000769.1
chr11	65292548	SCYL1	WGS	1	SCYL1
chr11	65325699	LTBP3	WGS	-1	LTBP3
chr11	65337901	SSSCA1	WGS	1	SSSCA1
chr11	65339999	FAM89B	WGS	1	FAM89B
chr11	65343509	EHBP1L1	WGS	1	EHBP1L1
chr11	65359947	AP001362.1	WGS	-1	AP001362.1
chr11	65363467	KCNK7	WGS	-1	KCNK7
chr11	65381713	MAP3K11	WGS	-1	MAP3K11
chr11	65383244	PCNXL3	WGS	1	PCNXL3
chr11	65407592	SIPA1	WGS	1	SIPA1
chr11	65430565	RELA	WGS	-1	RELA
chr11	65479505	KAT5	WGS	1	KAT5
chr11	65488418	RNASEH2C	WGS	-1	RNASEH2C
chr11	65548273	AP5B1	WGS	-1	AP5B1
chr11	65554493	OVOL1	WGS	1	OVOL1
chr11	65626886	CFL1	WGS	-1	CFL1
chr11	65601112	SNX32	WGS	1	SNX32
chr11	65627876	MUS81	WGS	1	MUS81
chr11	65640377	EFEMP2	WGS	-1	EFEMP2
chr11	65647280	CTSW	WGS	1	CTSW
chr11	65656002	FIBP	WGS	-1	FIBP
chr11	65657875	CCDC85B	WGS	1	CCDC85B
chr11	65667997	FOSL1	WGS	-1	FOSL1
chr11	65686588	C11orf68	WGS	-1	C11orf68
chr11	65686728	DRAP1	WGS	1	DRAP1
chr11	65729160	SART1	WGS	1	SART1
chr11	65769628	EIF1AD	WGS	-1	EIF1AD
chr11	65769550	BANF1	WGS	1	BANF1
chr11	65779312	CST6	WGS	1	CST6
chr11	65793988	CATSPER1	WGS	-1	CATSPER1
chr11	65816651	GAL3ST3	WGS	-1	GAL3ST3
chr11	65819807	SF3B2	WGS	1	SF3B2
chr11	65837090	RP11-1167A19.2	WGS	-1	RP11-1167A19.2
chr11	65837925	PACS1	WGS	1	PACS1
chr11	66024765	KLC2	WGS	1	KLC2
chr11	66036004	RAB1B	WGS	1	RAB1B
chr11	66045670	CNIH2	WGS	1	CNIH2
chr11	66056641	YIF1A	WGS	-1	YIF1A
chr11	66059341	TMEM151A	WGS	1	TMEM151A
chr11	66084515	CD248	WGS	-1	CD248
chr11	66104000	RIN1	WGS	-1	RIN1
chr11	66112590	BRMS1	WGS	-1	BRMS1
chr11	66115163	B3GNT1	WGS	-1	B3GNT1
chr11	66115421	RP11-867G23.8	WGS	1	RP11-867G23.8
chr11	66139291	SLC29A2	WGS	-1	SLC29A2
chr11	66188475	NPAS4	WGS	1	NPAS4
chr11	66206319	MRPL11	WGS	-1	MRPL11
chr11	66234340	PELI3	WGS	1	PELI3
chr11	66247880	DPP3	WGS	1	DPP3
chr11	66276550	CTD-3074O7.11	WGS	1	CTD-3074O7.11
chr11	66278080	BBS1	WGS	1	BBS1
chr11	66313709	ZDHHC24	WGS	-1	ZDHHC24
chr11	66336067	CTSF	WGS	-1	CTSF
chr11	66360554	CCDC87	WGS	-1	CCDC87
chr11	66360292	CCS	WGS	1	CCS
chr11	66384053	RBM14	WGS	1	RBM14
chr11	66406406	RBM4	WGS	1	RBM4
chr11	66384097	RBM14-RBM4	WGS	1	RBM14-RBM4
chr11	66445219	RBM4B	WGS	-1	RBM4B
chr11	66496430	SPTBN2	WGS	-1	SPTBN2
chr11	66512207	C11orf80	WGS	1	C11orf80
chr11	66610883	RCE1	WGS	1	RCE1
chr11	66725847	PC	WGS	-1	PC
chr11	66624973	LRFN4	WGS	1	LRFN4
chr11	66742748	C11orf86	WGS	1	C11orf86
chr11	66774249	SYT12	WGS	1	SYT12
chr11	66824289	RHOD	WGS	1	RHOD
chr11	66887158	KDM2A	WGS	1	KDM2A
chr11	66964638	AP001885.1	WGS	-1	AP001885.1
chr11	67033881	ADRBK1	WGS	1	ADRBK1
chr11	67056762	ANKRD13D	WGS	1	ANKRD13D
chr11	67070919	SSH3	WGS	1	SSH3
chr11	67121017	POLD4	WGS	-1	POLD4
chr11	67141208	CLCF1	WGS	-1	CLCF1
chr11	67159423	RAD9A	WGS	1	RAD9A
chr11	67169264	PPP1CA	WGS	-1	PPP1CA
chr11	67171412	TBC1D10C	WGS	1	TBC1D10C
chr11	67183557	CARNS1	WGS	1	CARNS1
chr11	67195972	RPS6KB2	WGS	1	RPS6KB2
chr11	67205538	PTPRCAP	WGS	-1	PTPRCAP
chr11	67211263	CORO1B	WGS	-1	CORO1B
chr11	67220200	GPR152	WGS	-1	GPR152
chr11	67222818	CABP4	WGS	1	CABP4
chr11	67236705	TMEM134	WGS	-1	TMEM134
chr11	67250512	AIP	WGS	1	AIP
chr11	67272843	PITPNM1	WGS	-1	PITPNM1
chr11	67276102	CDK2AP2	WGS	-1	CDK2AP2
chr11	67290867	CABP2	WGS	-1	CABP2
chr11	67351066	GSTP1	WGS	1	GSTP1
chr11	67374177	C11orf72	WGS	-1	C11orf72
chr11	67374323	NDUFV1	WGS	1	NDUFV1
chr11	67397392	NUDT8	WGS	-1	NUDT8
chr11	67407031	TBX10	WGS	-1	TBX10
chr11	67418130	ACY3	WGS	-1	ACY3
chr11	67442102	ALDH3B2	WGS	-1	ALDH3B2
chr11	67771593	UNC93B1	WGS	-1	UNC93B1
chr11	67776048	ALDH3B1	WGS	1	ALDH3B1
chr11	67798094	NDUFS8	WGS	1	NDUFS8
chr11	67806483	TCIRG1	WGS	1	TCIRG1
chr11	67888671	CHKA	WGS	-1	CHKA
chr11	67980882	SUV420H1	WGS	-1	SUV420H1
chr11	68039430	C11orf24	WGS	-1	C11orf24
chr11	68080077	LRP5	WGS	1	LRP5
chr11	68228238	PPP6R3	WGS	1	PPP6R3
chr11	68451943	GAL	WGS	1	GAL
chr11	68519032	MTL5	WGS	-1	MTL5
chr11	68609384	CPT1A	WGS	-1	CPT1A
chr11	68671288	MRPL21	WGS	-1	MRPL21
chr11	68671310	IGHMBP2	WGS	1	IGHMBP2
chr11	68748455	MRGPRD	WGS	-1	MRGPRD
chr11	68780877	MRGPRF	WGS	-1	MRGPRF
chr11	68816365	TPCN2	WGS	1	TPCN2
chr11	69061622	MYEOV	WGS	1	MYEOV
chr11	69455855	CCND1	WGS	1	CCND1
chr11	69490115	ORAOV1	WGS	-1	ORAOV1
chr11	69519410	FGF19	WGS	-1	FGF19
chr11	69587718	AP001888.1	WGS	-1	AP001888.1
chr11	69590171	FGF4	WGS	-1	FGF4
chr11	69633792	FGF3	WGS	-1	FGF3
chr11	69924408	ANO1	WGS	1	ANO1
chr11	70049269	FADD	WGS	1	FADD
chr11	70116806	PPFIA1	WGS	1	PPFIA1
chr11	70244647	CTTN	WGS	1	CTTN
chr11	70858372	SHANK2	WGS	-1	SHANK2
chr11	71159481	DHCR7	WGS	-1	DHCR7
chr11	71164155	NADSYN1	WGS	1	NADSYN1
chr11	71238313	KRTAP5-7	WGS	1	KRTAP5-7
chr11	71249071	KRTAP5-8	WGS	1	KRTAP5-8
chr11	71259466	KRTAP5-9	WGS	1	KRTAP5-9
chr11	71276609	KRTAP5-10	WGS	1	KRTAP5-10
chr11	71293921	KRTAP5-11	WGS	-1	KRTAP5-11
chr11	71318487	AP000867.1	WGS	-1	AP000867.1
chr11	71498560	FAM86C1	WGS	1	FAM86C1
chr11	71544246	DEFB108B	negativeControl	1	DEFB108B
chr11	71639641	RP11-849H4.2	WGS	-1	RP11-849H4.2
chr11	71639747	RNF121	WGS	1	RNF121
chr11	71710109	IL18BP	WGS	1	IL18BP
chr11	71791733	NUMA1	WGS	-1	NUMA1
chr11	71791382	LRTOMT	WGS	1	LRTOMT
chr11	71814433	LAMTOR1	WGS	-1	LAMTOR1
chr11	71823826	ANAPC15	WGS	-1	ANAPC15
chr11	71846771	FOLR3	WGS	1	FOLR3
chr11	71901258	FOLR1	WGS	1	FOLR1
chr11	71927807	FOLR2	WGS	1	FOLR2
chr11	71935825	INPPL1	WGS	1	INPPL1
chr11	71955220	PHOX2A	WGS	-1	PHOX2A
chr11	72145692	CLPB	WGS	-1	CLPB
chr11	72385497	PDE2A	WGS	-1	PDE2A
chr11	72463448	ARAP1	WGS	-1	ARAP1
chr11	72504726	STARD10	WGS	-1	STARD10
chr11	72525353	ATG16L2	WGS	1	ATG16L2
chr11	72853306	FCHSD2	WGS	-1	FCHSD2
chr11	72929344	P2RY2	WGS	1	P2RY2
chr11	72983247	P2RY6	WGS	1	P2RY6
chr11	73019334	ARHGEF17	WGS	1	ARHGEF17
chr11	73087309	RELT	WGS	1	RELT
chr11	73309228	FAM168A	WGS	-1	FAM168A
chr11	73357223	PLEKHB1	WGS	1	PLEKHB1
chr11	73472182	RAB6A	WGS	-1	RAB6A
chr11	73498361	MRPL48	WGS	1	MRPL48
chr11	73588033	COA4	WGS	-1	COA4
chr11	73588014	PAAF1	WGS	1	PAAF1
chr11	73661364	DNAJB13	WGS	1	DNAJB13
chr11	73694352	UCP2	WGS	-1	UCP2
chr11	73720480	UCP3	WGS	-1	UCP3
